src,des,value
great,tyrion,1
torrhen,tristifer,1
dagmer,galbart,1
quenton,torrhen,1
cromm,dagmer,1
euron,torrhen,1
dagmer,euron,1
robett,sybelle,1
lewis,quentyn,1
hugh,queen,1
daenerys,tattered,1
caggo,orson,1
caggo,lucifer,1
lucifer,orson,1
hugh,meris,1
dick,meris,1
daenerys,meris,1
jorah,oppo,1
black,dywen,1
beans,tattered,1
black,garth,1
melisandre,weeper,1
bowen,devan,1
melisandre,melony,1
quaithe,reznak,1
cleon,eroeh,1
cleon,daario,1
brown,skahaz,1
kraznys,queen,1
brown,daenerys,1
howland,ned,1
ezzara,grey,1
ezzara,galazza,1
green,irri,1
blue,galazza,1
irri,kezmya,1
great,reznak,1
daario,viserys,1
hairy,melisandre,1
garth,jon,1
dywen,mord,1
owen,shireen,1
arnolf,ramsay,1
barbrey,ned,1
rickard,roose,1
rodrik,roger,1
rhaegar,roose,1
lamprey,ramsay,1
roose,sour,1
harwood,ramsay,1
harwood,reek,1
big,blood,1
ben,big,1
blood,frey,1
ben,red,1
blood,sour,1
ben,skinner,1
brandon,mad,1
owen,septon,1
garth,groleo,1
bartimus,robett,1
davos,ned,1
glover,ned,1
brandon,edrick,1
bartimus,edrick,1
jon,osgood,1
stannis,therry,1
davos,therry,1
bartimus,therry,1
melisandre,mormont,1
clydas,ramsay,1
clydas,roose,1
ramsay,rattleshirt,1
hop-robin,rodrik,1
donal,sam,1
emrick,jace,1
queen,satin,1
arron,jon,1
arron,jace,1
emmett,jace,1
bartimus,stannis,1
garth,glover,1
davos,wynafryd,1
glover,theon,1
davos,wex,1
rodrik,wyman,1
ned,wyman,1
ramsay,robett,1
bastard,glover,1
davos,theon,1
glover,stannis,1
robett,stannis,1
leona,wylla,1
red,robett,1
davos,rhaegar,1
jared,wendel,1
davos,theomore,1
roose,wylis,1
tywin,wynafryd,1
wylis,wylla,1
dornish,tattered,1
caggo,dick,1
doniphos,young,1
haldon,stone,1
haldon,tysha,1
illyrio,yandry,1
nyessos,yandry,1
tyrion,urho,1
shrouded,yandry,1
garin,shrouded,1
garin,haldon,1
mother,shrouded,1
garin,tyrion,1
balon,jon,1
dornish,stannis,1
old,stannis,1
jon,torrhen,1
arnolf,davos,1
richard,robert,1
cersei,val,1
harwood,rattleshirt,1
tysha,young,1
grey,yandry,1
ralf,ramsay,1
mother,tyrion,1
robb,skinner,1
grunt,reek,1
damon,reek,1
rhaegar,wylla,1
ramsay,wylla,1
little,rhaegar,1
frey,leona,1
frey,wylla,1
leona,tywin,1
leona,wyman,1
robb,wyman,1
davos,jared,1
robert,wyman,1
frey,tytos,1
davos,wendel,1
knight,wyman,1
shae,tywin,1
harlon,stannis,1
jon,justin,1
jon,ramsay,1
stannis,sweet,1
brown,xaro,1
jeyne,myrcella,1
hero,rakharo,1
skahaz,xaro,1
galazza,xaro,1
jhiqui,xaro,1
beth,sansa,1
daario,xaro,1
daenerys,davos,1
daena,rhaegar,1
stannis,wendel,1
balon,sandor,1
bastard,frey,1
bastard,davos,1
marya,roro,1
nymeria,yandry,1
mother,yandry,1
grey,xaro,1
arya,beth,1
irri,mezzara,1
beth,jeyne,1
godry,mors,1
bastard,godry,1
jon,ryswell,1
harwood,jon,1
brown,mance,1
ben,ned,1
ned,wick,1
bowen,brown,1
ghael,irri,1
jon,skahaz,1
egon,xaro,1
reznak,symon,1
grey,mollono,1
rommo,symon,1
groleo,skahaz,1
marselen,rommo,1
kenning,mord,1
kenning,roose,1
dick,myrio,1
myles,terrence,1
jon,varys,1
fossoway,franklyn,1
franklyn,haldon,1
arthur,harry,1
haldon,rhaegar,1
aerys,myles,1
lemore,rhaegar,1
illyrio,lemore,1
lemore,queen,1
aegon,hugor,1
harry,lemore,1
hizdahr,viserys,1
arryn,luwin,1
hizdahr,old,1
cleon,daenerys,1
grazhar,hizdahr,1
missandei,rylona,1
myles,varys,1
jon,myles,1
ramsay,robert,1
aegor,jon,1
harry,jon,1
illyrio,rolly,1
franklyn,young,1
aegon,marq,1
mace,tristan,1
illyrio,laswell,1
tristan,viserys,1
myles,queen,1
daenerys,tristan,1
harry,tattered,1
harry,lysono,1
laswell,of,1
haldon,myles,1
black,harry,1
gorys,lysono,1
black,marq,1
harry,myles,1
daenerys,stalwart,1
hizdahr,zharaq,1
hazrak,mazdhan,1
daeron,hizdahr,1
halleck,mance,1
butts,jon,1
beans,jon,1
aemon,othell,1
bowen,clydas,1
emmett,ghost,1
emmett,hop-robin,1
bowen,gilly,1
ramsay,walda,1
aenys,young,1
ben,reek,1
ashara,catelyn,1
reek,roger,1
ralf,ryswell,1
adrack,great,1
ralf,reek,1
euron,kenning,1
lemore,tyrion,1
hugor,yandry,1
aegon,lemore,1
shrouded,stone,1
aegon,hizdahr,1
cleon,galazza,1
qezza,skahaz,1
galazza,grazhar,1
great,qezza,1
hugor,missandei,1
hugor,shrouded,1
high,tysha,1
pisswater,rhaegar,1
grazdan,qavo,1
black,qavo,1
haldon,robert,1
azor,haldon,1
qavo,tyrion,1
arthur,catelyn,1
jaime,lemore,1
great,young,1
gerold,jaime,1
addam,brienne,1
brienne,guyard,1
cortnay,delena,1
cortnay,edric,1
guyard,rainbow,1
cortnay,renly,1
sweet,viserys,1
hullen,joseth,1
aerys,pisswater,1
tygett,tyrion,1
preston,shae,1
tanda,tyrion,1
blood,sansa,1
hal,old,1
tanda,tyrek,1
aron,horas,1
boros,lollys,1
bronn,lancel,1
balon,bronn,1
bryce,stannis,1
brienne,cortnay,1
gyles,septon,1
cortnay,guyard,1
gyles,lancel,1
harry,mormont,1
cohollo,jhiqui,1
benjen,sam,1
alfyn,harma,1
ottyn,qhorin,1
melisandre,redwyne,1
davos,guyard,1
melisandre,salladhor,1
cortnay,melisandre,1
doran,loras,1
cortnay,tywin,1
cortnay,redwyne,1
aerys,drogo,1
devan,renly,1
garrison,jon,1
bryce,guyard,1
jalabhar,preston,1
bessa,theon,1
brienne,selwyn,1
myrcella,pyat,1
quaithe,xaro,1
daenerys,jhogo,1
jade,redwyne,1
viserys,xaro,1
jorah,mathos,1
mathos,xaro,1
joseth,stiv,1
catelyn,jhogo,1
ned,utherydes,1
brandon,edmure,1
bracken,ned,1
blackwood,jonos,1
roose,stevron,1
renly,stevron,1
black,edmure,1
brandon,stiv,1
jaime,utherydes,1
illyrio,xaro,1
cersei,lyanna,1
balon,horas,1
braavosi,captain,1
cersei,mandon,1
jacelyn,mandon,1
aron,balon,1
aegon,lancel,1
bronn,gyles,1
boros,horas,1
preston,tommen,1
aron,jacelyn,1
bronn,mace,1
hammer,robert,1
luwin,old,1
mother,theon,1
arys,tommen,1
bronn,lyanna,1
baelor,lancel,1
bronn,rob,1
myrcella,pycelle,1
chataya,varys,1
cortnay,robb,1
shae,stannis,1
aegon,pyat,1
xaro,yoren,1
amory,rorge,1
aenys,arya,1
robett,shagwell,1
ned,tregar,1
jaqen,widow,1
amory,jaqen,1
gendry,jaqen,1
biter,old,1
rorge,yoren,1
weese,yoren,1
lommy,tickler,1
ben,lucan,1
ben,gendry,1
cadwyn,vargo,1
amory,glover,1
hot,syrio,1
drogo,pyat,1
grey,viserys,1
aron,mord,1
stone,timett,1
black,urzen,1
lorren,squint,1
drennan,palla,1
black,chayle,1
benfred,mikken,1
lorren,rickon,1
salloreon,stannis,1
gyles,jacelyn,1
rhaenys,rossart,1
balon,shae,1
boros,rosby,1
bronn,osmund,1
balon,robb,1
gulian,stannis,1
balon,preston,1
theon,varys,1
holger,shagga,1
hot,mebble,1
reek,robb,1
hodor,torrhen,1
mikken,ned,1
jason,utherydes,1
brienne,desmond,1
desmond,jason,1
edmure,ramsay,1
ashara,jon,1
brienne,rodrik,1
darry,ned,1
osmynd,septon,1
osmynd,renly,1
ned,rainbow,1
rowan,tywin,1
cortnay,tyrion,1
cortnay,varys,1
chataya,maegor,1
eddard,jorah,1
lollys,varys,1
brown,varys,1
edmure,flement,1
catelyn,karyl,1
arya,edmure,1
jojen,theon,1
bastard,mord,1
septon,theon,1
mikken,palla,1
lorren,osha,1
howland,meera,1
beth,jojen,1
poxy,rickon,1
jojen,little,1
addam,stone,1
hodor,werlag,1
dagmer,jojen,1
dagmer,old,1
dagmer,torrhen,1
cley,rodrik,1
desmond,stone,1
pycelle,red,1
long,myles,1
robin,stannis,1
aggar,reek,1
jaqen,jon,1
ilyn,meryn,1
amory,beric,1
lysa,roose,1
arya,cley,1
beric,weese,1
albar,arryn,1
weasel,weese,1
septon,weasel,1
renly,weese,1
jodge,whitesmile,1
gregor,weese,1
nestor,willis,1
tully,tywin,1
moon,shae,1
marei,tysha,1
jon,lyn,1
jaime,vardis,1
chiswyck,tickler,1
beric,jaqen,1
lancel,pycelle,1
gregor,joss,1
lucas,sandor,1
lysa,robar,1
jon,mathis,1
guyard,mace,1
guyard,randyll,1
bryce,renly,1
hal,renly,1
caswell,florent,1
renly,rowan,1
brandon,mord,1
satin,stannis,1
hal,stannis,1
durran,stannis,1
hallis,stannis,1
chiswyck,harren,1
eggon,joss,1
chiswyck,knight,1
bronn,dancy,1
lancel,varys,1
catelyn,cortnay,1
mycah,syrio,1
chiswyck,gendry,1
gregor,shitmouth,1
arthur,oswell,1
lommy,syrio,1
alyn,catelyn,1
hugh,pycelle,1
colemon,varys,1
dolf,pycelle,1
aerys,eddard,1
aerys,viserys,1
pycelle,timett,1
jory,martyn,1
doran,timett,1
moon,shagga,1
moon,timett,1
robb,timett,1
cleos,vylarr,1
chiswyck,lommy,1
fat,ilyn,1
lancel,shagga,1
harren,tywin,1
jacelyn,lancel,1
lyanna,theo,1
brandon,ethan,1
luwin,meera,1
howland,mark,1
grey,jojen,1
jojen,luwin,1
meera,rodrik,1
jaime,oswell,1
drogo,green,1
jorah,long,1
quhuru,robert,1
jhogo,mormont,1
pyat,rakharo,1
mirri,xaro,1
mord,saathos,1
amabel,weese,1
lysa,young,1
gyles,horas,1
dontos,hobber,1
black,torrhen,1
theon,todric,1
old,todric,1
eddard,todric,1
black,gevin,1
tymor,urzen,1
aeron,werlag,1
preston,sweet,1
robb,stiv,1
cersei,jacelyn,1
loras,tyrion,1
sandor,varys,1
boros,chataya,1
loras,varys,1
joseth,theon,1
mathis,tyrion,1
mord,robb,1
quent,theon,1
balon,benfred,1
benfred,leobald,1
dontos,meryn,1
leobald,stone,1
robin,utherydes,1
hal,perwyn,1
darry,lucas,1
catelyn,rainbow,1
mormont,perwyn,1
glover,rymund,1
mord,weese,1
tickler,weese,1
amory,ilyn,1
boy,lyonel,1
arya,lyonel,1
gendry,lucan,1
hot,jaqen,1
hot,lyonel,1
kevan,lyonel,1
dunsen,tywin,1
dagmer,rodrik,1
mord,stiv,1
rodrik,septon,1
alebelly,mikken,1
hayhead,jojen,1
old,renly,1
hali,theon,1
brienne,great,1
brienne,gawen,1
gawen,rowan,1
mance,mord,1
emmon,parmen,1
catelyn,minisa,1
robar,wendel,1
black,dontos,1
loyal,sansa,1
lymond,martyn,1
sansa,timett,1
bronn,renly,1
boros,mother,1
boros,timett,1
boros,sandor,1
jarman,mallador,1
jon,mallador,1
jarman,mormont,1
black,petyr,1
alebelly,rodrik,1
alebelly,septon,1
jojen,mikken,1
jojen,warg,1
meera,warg,1
alebelly,osha,1
aegon,ryman,1
stiv,wallen,1
aemon,ben,1
big,emmon,1
osha,stevron,1
rickon,tywin,1
big,tywin,1
alebelly,hodor,1
mikken,mord,1
jafer,jon,1
aggar,asha,1
farlen,joseth,1
knight,willas,1
brandon,jonos,1
cregan,rickon,1
brandon,jonnel,1
beron,rodwell,1
artos,donnor,1
edwyle,willam,1
lyanna,osha,1
mord,osha,1
alyssa,ned,1
ragwyle,ygritte,1
bronn,marillion,1
bronn,willis,1
bastard,rattleshirt,1
ebben,rattleshirt,1
ebben,stonesnake,1
jon,tysha,1
frenken,podrick,1
jacelyn,podrick,1
brandon,jorah,1
eyron,walton,1
bronn,rodrik,1
benjen,sweet,1
chett,ollo,1
lark,ottyn,1
dywen,sweet,1
bannen,lark,1
blane,dirk,1
brynden,robert,1
dirk,softfoot,1
chett,clubfoot,1
chett,mallador,1
ottyn,sweet,1
mallador,sweet,1
lark,thoren,1
ben,royce,1
bannen,chett,1
aethan,dywen,1
mother,poxy,1
benjen,edrick,1
mandon,shae,1
podrick,robb,1
septon,walda,1
dermot,willum,1
aerys,mandon,1
hallyne,sansa,1
aemon,josmyn,1
lothor,philip,1
philip,tywin,1
josmyn,kevan,1
harys,willit,1
edwyd,lothor,1
bryan,jon,1
fossoway,lothor,1
bryce,philip,1
paxter,randyll,1
cersei,garlan,1
garlan,queen,1
jalabhar,queen,1
frey,gendry,1
aenys,rickon,1
mark,sansa,1
fossoway,josua,1
shae,theon,1
aurane,timon,1
bastard,ulf,1
black,kenned,1
red,rodrik,1
black,red,1
bastard,kromm,1
black,wex,1
beth,leobald,1
rodrik,young,1
cley,theon,1
gage,theon,1
asha,cley,1
lorren,wex,1
harrag,urzen,1
ulf,werlag,1
kromm,red,1
black,reek,1
dykk,endehar,1
chett,tyroshi,1
bessa,walder,1
chett,yoren,1
dornish,rowan,1
glover,gregor,1
helman,robett,1
maegor,margaery,1
bronn,hayford,1
podrick,rowan,1
meryn,tywin,1
bronn,margaery,1
renly,tyrion,1
bronn,rosby,1
alayaya,tommen,1
alayaya,cersei,1
stannis,timett,1
black,shagga,1
cersei,maegor,1
iggo,tyrion,1
biter,septon,1
gendry,jon,1
baelish,roose,1
catelyn,vayon,1
grenn,red,1
florian,margaery,1
brown,margaery,1
dontos,olenna,1
luthor,sansa,1
butterbumps,olenna,1
ned,viserys,1
barristan,roose,1
aegon,of,1
hoster,margaery,1
meredyth,sansa,1
fossoway,leonette,1
janna,sansa,1
loras,satin,1
baelor,mace,1
loras,rainbow,1
robar,sansa,1
osfryd,redwyne,1
margaery,sandor,1
hot,robb,1
hot,queen,1
jaqen,mother,1
steelshanks,vargo,1
donnel,jon,1
emmon,tywin,1
cleos,emmon,1
chiggen,lysa,1
bannen,jarman,1
bessa,dywen,1
bessa,maslyn,1
mormont,small,1
mallador,mormont,1
chett,maslyn,1
sawwood,sweet,1
chett,dirk,1
chett,dywen,1
chett,giant,1
chett,grey,1
giant,samwell,1
chett,grenn,1
jaime,selwyn,1
bracken,tyrion,1
jonos,marq,1
ned,tansy,1
addam,stannis,1
hoster,vyman,1
arryn,brandon,1
edmure,tansy,1
tywin,vyman,1
tansy,utherydes,1
tansy,violet,1
hoster,tansy,1
cleos,roose,1
mother,tansy,1
red,robin,1
desmond,hoster,1
robin,ryger,1
cleos,robin,1
amory,brienne,1
cleos,tywin,1
gregor,queen,1
helman,walda,1
gariss,theon,1
alayaya,osfryd,1
jory,young,1
jaime,stone,1
jaime,shae,1
myrcella,shae,1
gyles,varys,1
boros,jacelyn,1
clegane,meryn,1
robert,stokeworth,1
lamprey,stannis,1
ebben,old,1
bael,mance,1
ebben,squire,1
dontos,loras,1
robert,tanda,1
eddard,ilyn,1
baelor,clegane,1
dontos,tanda,1
bronn,osney,1
brienne,shae,1
guyard,stannis,1
brienne,theon,1
asha,eddard,1
dagmer,leobald,1
heward,robert,1
cadwyl,theon,1
black,farlen,1
aggar,gynir,1
gelmarr,kromm,1
satin,urzen,1
jon,rickard,1
elbert,kyle,1
aerys,ethan,1
jaime,petyr,1
baelish,jaime,1
hoster,petyr,1
rickon,vyman,1
cleos,theon,1
heward,ned,1
aron,dontos,1
florent,guyard,1
arya,domeric,1
aggar,murch,1
farlen,robb,1
gynir,wex,1
frey,wex,1
murch,rickon,1
gariss,hodor,1
osha,wex,1
farlen,ned,1
meera,theon,1
howland,rickon,1
mord,tregar,1
farlen,osha,1
gelmarr,hodor,1
black,walder,1
farlen,luwin,1
gelmarr,theon,1
aggar,gariss,1
murch,poxy,1
gariss,mord,1
frey,theon,1
baelor,dontos,1
osha,theon,1
florian,moon,1
sansa,ygritte,1
chataya,ned,1
bael,brandon,1
brandon,ygritte,1
bael,ygritte,1
bael,stonesnake,1
bastard,ygritte,1
florent,robert,1
benjen,ygritte,1
othor,stonesnake,1
stonesnake,ygritte,1
arya,qhorin,1
ned,wyl,1
catelyn,eddard,1
gelmarr,jon,1
asha,joseth,1
reek,rickon,1
asha,reek,1
cayn,hullen,1
arstan,mormont,1
jhogo,visenya,1
elia,jorah,1
moon,royce,1
jaehaerys,xaro,1
aenys,rhaenys,1
blind,mathos,1
urrathon,xaro,1
satin,viserys,1
randyll,redwyne,1
balon,osmund,1
jonquil,robert,1
jonquil,lancel,1
osney,sansa,1
lancel,osfryd,1
lancel,maegor,1
maegor,osfryd,1
balon,lancel,1
pinchbottom,xaro,1
nestor,tyrion,1
chayle,mikken,1
belwas,joy,1
qyburn,walda,1
ronel,stannis,1
rickon,syrio,1
catelyn,colemon,1
harys,hosteen,1
tywin,young,1
arya,jared,1
catelyn,nestor,1
arya,walton,1
elmar,roose,1
biter,qyburn,1
amory,septon,1
amabel,arya,1
amabel,harra,1
frey,pia,1
lucan,tywin,1
arstan,daenerys,1
mandon,stannis,1
red,stannis,1
balon,mandon,1
balon,podrick,1
black,dale,1
queen,red,1
harra,ragged,1
corbray,royce,1
allard,red,1
imry,renly,1
alester,imry,1
imry,matthos,1
black,symeon,1
great,sansa,1
edmure,robert,1
arya,visenya,1
baelor,rickon,1
rainbow,sansa,1
mother,reek,1
brandon,grey,1
lyanna,theon,1
allard,black,1
allard,matthos,1
bryce,edric,1
meryn,stannis,1
cersei,ilyn,1
jonquil,tanda,1
gyles,osfryd,1
gyles,lollys,1
lyn,mya,1
gyles,ilyn,1
podrick,sandor,1
jacelyn,stannis,1
melisandre,visenya,1
loyal,queen,1
black,loyal,1
matthos,stannis,1
loyal,red,1
of,queen,1
betha,queen,1
davos,of,1
preston,tyrion,1
jacelyn,yoren,1
alliser,jared,1
galbart,tytos,1
redwyne,theon,1
bracken,hoster,1
arryn,brynden,1
hoster,robert,1
jaime,yohn,1
edmure,ned,1
grey,tytos,1
desmond,fat,1
florian,mormont,1
gage,old,1
jon,shae,1
kevan,vargo,1
loras,tanda,1
renly,roose,1
stannis,thoros,1
kevan,margaery,1
alliser,clydas,1
maege,rickard,1
edmure,lysa,1
addam,harys,1
arya,petyr,1
darry,marq,1
gregor,stone,1
bracken,brynden,1
daryn,ned,1
mormont,rickard,1
edmure,stevron,1
redwyne,robert,1
kevan,renly,1
marq,stannis,1
marq,mormont,1
jonos,renly,1
bracken,marq,1
helman,tywin,1
marq,tytos,1
hoster,karyl,1
galbart,renly,1
hoster,jeyne,1
harys,robb,1
mormont,septon,1
drogo,pono,1
jon,luwin,1
jaremy,othell,1
arya,sour,1
baelor,ilyn,1
arya,eddard,1
borcas,samwell,1
bowen,samwell,1
robert,visenya,1
horas,jeyne,1
arya,high,1
doreah,mirri,1
cohollo,daenerys,1
haggo,jhogo,1
haggo,quaro,1
eroeh,silver,1
mirri,rhaegar,1
daenerys,mirri,1
haggo,mormont,1
florian,luwin,1
grenn,matt,1
forley,tyroshi,1
aemon,cregan,1
harys,jaime,1
jaime,swyft,1
harys,shae,1
daenerys,jhaqo,1
eroeh,irri,1
jhaqo,jhogo,1
mago,rakharo,1
mirri,quaro,1
irri,mirri,1
jhiqui,rhaegar,1
sansa,visenya,1
meryn,red,1
baelish,meryn,1
albett,bowen,1
ilyn,sandor,1
brandon,rhaegar,1
lyanna,mad,1
maege,stannis,1
eddard,rickon,1
aegon,jhogo,1
tyrion,vylarr,1
captain,vylarr,1
renly,vylarr,1
robb,vylarr,1
bronn,vylarr,1
mandon,sansa,1
barristan,robb,1
aerys,serwyn,1
barristan,tyrion,1
cersei,eddard,1
janos,maegor,1
mandon,timett,1
myrcella,sandor,1
red,tommen,1
fat,ned,1
dontos,mother,1
baelish,balon,1
balon,janos,1
robert,vylarr,1
black,captain,1
tom,tomard,1
chella,vylarr,1
black,stevron,1
jammos,merrett,1
big,walder,1
sandor,tanda,1
grey,luwin,1
alebelly,sansa,1
frey,rickon,1
frey,luwin,1
jon,mikken,1
luwin,robb,1
osha,septon,1
farlen,gage,1
nymeria,rodrik,1
grey,old,1
baelor,shae,1
shae,visenya,1
jon,tomard,1
meryn,redwyne,1
ned,varly,1
mad,mother,1
jalabhar,sandor,1
arryn,shireen,1
lyanna,tomard,1
robert,willem,1
eddard,stannis,1
renly,sunglass,1
morosh,stannis,1
davos,redwyne,1
cressen,renly,1
gulian,renly,1
barra,mya,1
patchface,shireen,1
cressen,harbert,1
boros,cayn,1
myrcella,preston,1
aerys,cressen,1
matrice,shireen,1
ned,porther,1
cohollo,viserys,1
daenerys,mother,1
mace,selyse,1
orphan,yoren,1
alyn,tom,1
meryn,preston,1
mandon,meryn,1
jon,tya,1
jon,lommy,1
gowen,malleon,1
dornish,ned,1
cersei,irri,1
cressen,lysa,1
lommy,melisandre,1
patchface,selyse,1
melisandre,renly,1
drogo,fogo,1
cressen,sunglass,1
dan,moon,1
cressen,melisandre,1
dywen,samwell,1
drogo,qotho,1
jaremy,pycelle,1
barristan,boros,1
dontos,gyles,1
aron,sansa,1
bass,chett,1
conn,timett,1
chella,tywin,1
mormont,othor,1
dywen,othor,1
ben,old,1
tytos,tywin,1
dolf,stone,1
coratt,shagga,1
chella,conn,1
chella,timett,1
karyl,robert,1
jason,tyrion,1
jaremy,sam,1
kevan,walder,1
jafer,jaremy,1
mace,thoros,1
flement,tywin,1
bryce,walder,1
robett,walder,1
frey,tully,1
rhaegar,varys,1
jeyne,lysa,1
meryn,varys,1
dornish,elia,1
jonquil,shella,1
arthur,robert,1
baelish,robert,1
mother,sandor,1
janos,queen,1
jaehaerys,jaime,1
gerold,lewyn,1
cersei,janos,1
aemon,jeyne,1
doran,shella,1
jonos,stevron,1
blackwood,jyck,1
flement,tyrion,1
drogo,haggo,1
bharbo,wylis,1
harrion,torrhen,1
irri,mother,1
byan,illyrio,1
jade,rhaego,1
mormont,tommen,1
luwin,torrhen,1
eddard,harrion,1
lordling,stiv,1
osha,stiv,1
osha,quent,1
fat,hal,1
rhaegar,sansa,1
arya,renly,1
old,robert,1
hal,roose,1
grey,robb,1
hodor,maege,1
byan,jhogo,1
edmure,grey,1
dywen,jaremy,1
catelyn,robett,1
black,ulf,1
bronn,chella,1
chella,tyrion,1
conn,ulf,1
jaremy,othor,1
dolf,ulf,1
gurn,tywin,1
black,gunthor,1
bronn,cheyk,1
chella,ned,1
dywen,ketter,1
mother,rickard,1
clydas,robert,1
howland,tywin,1
erik,raymun,1
arryn,sansa,1
grenn,matthar,1
frey,robett,1
addam,walder,1
maegor,queen,1
bronn,ulf,1
gregor,shagga,1
chella,gregor,1
meryn,satin,1
serrett,swyft,1
catelyn,shae,1
robert,shae,1
cayn,clegane,1
small,syrio,1
hairy,syrio,1
black,stone,1
shagga,tywin,1
shagga,ulf,1
bronn,stone,1
kevan,shagga,1
tyrion,ulf,1
frey,tyrion,1
mirri,tywin,1
conn,moon,1
moon,umar,1
sansa,sweet,1
bronn,coratt,1
drogo,theon,1
cersei,sandor,1
garth,theon,1
catelyn,daryn,1
edmure,hal,1
brandon,hal,1
jaime,maege,1
pycelle,tomard,1
dacey,robin,1
daryn,patrek,1
eddard,torrhen,1
grey,mother,1
brynden,galbart,1
fat,varys,1
addam,hallis,1
harrion,wylis,1
cheyk,shagga,1
cohollo,moon,1
cohollo,mirri,1
jorah,marwyn,1
marwyn,sunset,1
elmar,stevron,1
frey,olyvar,1
helman,walder,1
grey,ronel,1
catelyn,jared,1
arryn,walder,1
danwell,perwyn,1
danwell,jared,1
jon,stevron,1
hoster,tywin,1
danwell,ryger,1
catelyn,spare,1
perwyn,stevron,1
roose,wendel,1
galbart,walder,1
baelish,jeyne,1
helman,roose,1
grey,mormont,1
barristan,mormont,1
clegane,mormont,1
illyrio,quaro,1
haggo,jhiqui,1
jon,syrio,1
jhogo,qotho,1
daenerys,qotho,1
qotho,viserys,1
fogo,ogo,1
jhogo,quaro,1
daenerys,ogo,1
robb,samwell,1
fogo,viserys,1
lyanna,old,1
baelor,jon,1
jeyne,visenya,1
donal,matt,1
pate,sam,1
alliser,jafer,1
emmon,walder,1
tanda,tywin,1
bandy,joseth,1
kurz,lommy,1
kurz,tarber,1
gendry,tarber,1
hot,sansa,1
gendry,kurz,1
chett,samwell,1
sansa,tytos,1
clegane,tyrek,1
alliser,samwell,1
maegor,preston,1
balon,beric,1
doran,robert,1
gregor,varys,1
elia,janos,1
doran,shae,1
janos,renly,1
janos,petyr,1
petyr,tully,1
hot,koss,1
hodor,hot,1
preston,satin,1
hallyne,rhaenys,1
beth,rickon,1
cleos,young,1
robb,roose,1
aegon,myrcella,1
myrcella,stannis,1
doran,renly,1
cuger,sam,1
cleos,willem,1
cleos,jacelyn,1
robb,sweet,1
cleos,timett,1
chett,clydas,1
timett,visenya,1
hallyne,jaime,1
hallyne,tyrion,1
aerys,septon,1
hallyne,robert,1
arryn,mord,1
cersei,vylarr,1
cayn,shyra,1
beth,martyn,1
lamprey,rodrik,1
donella,mors,1
last,old,1
gage,hodor,1
osha,walder,1
donella,rodrik,1
gunthor,shagga,1
luwin,mors,1
bastard,domeric,1
donella,green,1
green,rodrik,1
poxy,wendel,1
big,luwin,1
big,hodor,1
blackwood,hodor,1
rhaenys,varys,1
allar,dirk,1
glover,larence,1
leobald,martyn,1
balon,gyles,1
leobald,torrhen,1
boros,janos,1
gurn,shagga,1
conn,dolf,1
jaggot,torrek,1
lamprey,tanda,1
eddard,pycelle,1
pycelle,queen,1
gunthor,tyrion,1
doran,pycelle,1
cley,pycelle,1
cley,queen,1
cley,stannis,1
howland,rodrik,1
frey,leobald,1
leobald,robb,1
beren,donella,1
halys,rodrik,1
cley,joseth,1
hodor,little,1
alyn,desmond,1
asha,great,1
esgred,helya,1
eldiss,skyte,1
uller,victarion,1
otter,theon,1
balon,esgred,1
aeron,esgred,1
great,victarion,1
sigrin,theon,1
ambrode,sigrin,1
gorne,joramun,1
bael,gendel,1
old,raymun,1
craster,jarman,1
eon,jon,1
jon,nella,1
morton,tyrion,1
craster,mord,1
helya,theon,1
asha,wex,1
poxy,vayon,1
blacktyde,great,1
pycelle,vylarr,1
jaime,vylarr,1
cleos,sansa,1
trystane,willem,1
cleos,stannis,1
cleos,shae,1
cleos,tyrek,1
cleos,tyrion,1
alyn,howland,1
lancel,vylarr,1
barra,robert,1
eddard,victarion,1
galbart,theon,1
asha,robett,1
tully,vance,1
theon,victarion,1
hoster,rodrik,1
craster,ned,1
giant,sam,1
mance,mormont,1
craster,gared,1
catelyn,selwyn,1
alliser,bastard,1
halder,jeren,1
catelyn,mace,1
colen,hal,1
catelyn,florent,1
fossoway,renly,1
colen,robb,1
renly,robin,1
ned,sweet,1
halder,matthar,1
arthur,howland,1
beth,cley,1
howland,jojen,1
dareon,jon,1
robb,rodrik,1
meera,skittrick,1
gueren,jon,1
brienne,rainbow,1
blue,catelyn,1
aerys,rowan,1
ben,thoren,1
craster,old,1
ghost,grenn,1
craster,samwell,1
brandon,hoster,1
dywen,mance,1
barristan,brienne,1
balon,rhaegar,1
mathis,renly,1
robert,rowan,1
renly,tanton,1
sandor,tanton,1
josua,mark,1
loras,willum,1
brienne,mathis,1
catelyn,lucas,1
bronn,tyroshi,1
black,chataya,1
bronn,rhaenys,1
aegon,tanda,1
horas,timett,1
arryn,varys,1
allar,robert,1
janos,varys,1
allar,dornish,1
janos,small,1
baelor,janos,1
allar,jeor,1
janos,tysha,1
jacelyn,robert,1
janos,satin,1
brynden,janos,1
aegon,harren,1
brynden,harren,1
gregor,jeyne,1
heward,mycah,1
clegane,tywin,1
silver,timett,1
janos,tywin,1
bryen,devan,1
bronn,janos,1
allard,maric,1
dale,stannis,1
melisandre,septon,1
beric,sansa,1
arya,orphan,1
nymeria,yoren,1
lommy,reysen,1
